team1Name,team2Name,week,day,start,end,season,league,location
Brownville Hornets,Lake Monique Robbers,50,5,14,16,2024,Junior,East Amyland Arena Field #1
Brownville Hornets,Port Susanfurt Jacks,50,6,9,11,2024,Junior,East Amyland Arena Field #1
Brownville Hornets,Danielmouth Americans,50,6,14,16,2024,Junior,East Amyland Arena Field #1
Brownville Hornets,Rebekahstad Commandos,50,7,9,11,2024,Junior,East Amyland Arena Field #1
Brownville Hornets,North Michael Bulls,50,7,14,16,2024,Junior,East Amyland Arena Field #1
Brownville Hornets,Hudsonborough Mavericks,31,1,9,11,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,South Lori Raptors,31,1,14,16,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,Bishopberg Sox,31,2,9,11,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,Gallaghermouth Sabres,31,2,14,16,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,Davidstad Dolphins,31,3,9,11,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,New April Raptors,31,3,14,16,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,Port Sharon Raptors,31,4,9,11,2024,Junior,East Amyland Arena Field #2
Brownville Hornets,Shawstad Raptors,31,4,14,16,2024,Junior,East Amyland Arena Field #2
Emilymouth Westerners,Lake Carolynborough Dolphins,31,5,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,Stevenview Eagles,31,5,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,New Robertside Jacks,31,6,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,South Robertbury Celtics,31,6,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,West Marioton Robbers,31,7,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,Michelleberg Sabres,31,7,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,East David Wolves,32,1,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,West Robert Chargers,32,1,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,Duncanbury Bears,32,2,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,Sherryberg Bulls,32,2,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,East Heather Hawks,32,3,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,South Kathrynberg Wildcats,32,3,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,South Adrian Wildcats,32,4,9,11,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,Christineberg Bucaneers,32,4,14,16,2024,Recreational,East Amyland Arena Field #2
Emilymouth Westerners,Port Curtis Grizzlies,32,5,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Stevenview Eagles,32,5,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,New Robertside Jacks,32,6,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,South Robertbury Celtics,32,6,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,West Marioton Robbers,32,7,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Michelleberg Sabres,32,7,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,East David Wolves,33,1,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,West Robert Chargers,33,1,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Duncanbury Bears,33,2,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Sherryberg Bulls,33,2,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,East Heather Hawks,33,3,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,South Kathrynberg Wildcats,33,3,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,South Adrian Wildcats,33,4,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Christineberg Bucaneers,33,4,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Carolynborough Dolphins,Port Curtis Grizzlies,33,5,9,11,2024,Recreational,East Amyland Arena Field #2
Stevenview Eagles,New Robertside Jacks,33,5,14,16,2024,Recreational,East Amyland Arena Field #2
Stevenview Eagles,South Robertbury Celtics,33,6,9,11,2024,Recreational,East Amyland Arena Field #2
Stevenview Eagles,West Marioton Robbers,33,6,14,16,2024,Recreational,East Amyland Arena Field #2
New Maryborough Commandos,Port Laurenshire Americans,33,7,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Bondmouth Hornets,33,7,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Aprilbury Bobcats,34,1,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Lake Anthony Celtics,34,1,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Bakershire Hornets,34,2,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Cochrantown Mavericks,34,2,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Patrickland Grizzlies,34,3,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Martinport Bears,34,3,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Port Natalieton Bears,34,4,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Lake Deborah Pirates,34,4,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,North Danny Sox,34,5,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Jennifermouth Wildcats,34,5,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,East Amberbury Pirates,34,6,9,11,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,North Marcusville Bucaneers,34,6,14,16,2024,Competitive,East Amyland Arena Field #2
New Maryborough Commandos,Maryshire Chargers,34,7,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Bondmouth Hornets,34,7,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Aprilbury Bobcats,35,1,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Lake Anthony Celtics,35,1,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Bakershire Hornets,35,2,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Cochrantown Mavericks,35,2,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Patrickland Grizzlies,35,3,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Martinport Bears,35,3,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Port Natalieton Bears,35,4,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Lake Deborah Pirates,35,4,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,North Danny Sox,35,5,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Jennifermouth Wildcats,35,5,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,East Amberbury Pirates,35,6,9,11,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,North Marcusville Bucaneers,35,6,14,16,2024,Competitive,East Amyland Arena Field #2
Port Laurenshire Americans,Maryshire Chargers,35,7,9,11,2024,Competitive,East Amyland Arena Field #2
Bondmouth Hornets,Aprilbury Bobcats,35,7,14,16,2024,Competitive,East Amyland Arena Field #2
Bondmouth Hornets,Lake Anthony Celtics,36,1,9,11,2024,Competitive,East Amyland Arena Field #2
Bondmouth Hornets,Bakershire Hornets,36,1,14,16,2024,Competitive,East Amyland Arena Field #2
South Robert Mavericks,New Timothyfort Raptors,36,2,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Boyerside Dolphins,36,2,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,East Megan Sabres,36,3,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,South Christian Sabres,36,3,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,South Caleb Grizzlies,36,4,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Munozborough Hawks,36,4,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,New Russell Robbers,36,5,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,North Michelle Mavericks,36,5,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,South Chad Warriors,36,6,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Davidport Westerners,36,6,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Port Nicholasshire Rappers,36,7,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,North Jeremy Pirates,36,7,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,North Justin Rappers,37,1,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Port Denise Vikings,37,1,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Ambershire Chargers,37,2,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Christopherview Grizzlies,37,2,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,North Laurenton Sox,37,3,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Kyleberg Raptors,37,3,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Kimberlyville Sabres,37,4,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,North Staceyborough Bears,37,4,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Christinaland Rappers,37,5,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Shannonhaven Jacks,37,5,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,West Andrewburgh Commandos,37,6,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Erikmouth Bears,37,6,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Port Theodorefort Warriors,37,7,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Frederickstad Mavericks,37,7,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Port Beth Dolphins,38,1,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Ethanchester Sabres,38,1,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Webbbury Bears,38,2,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,North Margaretchester Dolphins,38,2,14,16,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Port Jessicahaven Commandos,38,3,9,11,2024,Junior,East Amyland Arena Field #2
South Robert Mavericks,Sharonland Sabres,38,3,14,16,2024,Junior,East Amyland Arena Field #2
Port Ericaberg Robbers,East Christopher Wolves,38,4,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,West Pamelamouth Dolphins,38,4,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Monicaview Commandos,38,5,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,West Ashley Grizzlies,38,5,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Padillahaven Bobcats,38,6,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Callahanfurt Bears,38,6,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Lake Jennifer Chiefs,38,7,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Lake Victor Chiefs,38,7,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,New Andretown Bobcats,39,1,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Brookeland Sabres,39,1,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,West Jennifer Sabres,39,2,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Robertchester Wildcats,39,2,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,Taylorbury Chargers,39,3,9,11,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,East Jonathan Jacks,39,3,14,16,2024,Recreational,East Amyland Arena Field #2
Port Ericaberg Robbers,South Dianefurt Dolphins,39,4,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,West Pamelamouth Dolphins,39,4,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Monicaview Commandos,39,5,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,West Ashley Grizzlies,39,5,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Padillahaven Bobcats,39,6,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Callahanfurt Bears,39,6,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Lake Jennifer Chiefs,39,7,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Lake Victor Chiefs,39,7,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,New Andretown Bobcats,40,1,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Brookeland Sabres,40,1,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,West Jennifer Sabres,40,2,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Robertchester Wildcats,40,2,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,Taylorbury Chargers,40,3,9,11,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,East Jonathan Jacks,40,3,14,16,2024,Recreational,East Amyland Arena Field #2
East Christopher Wolves,South Dianefurt Dolphins,40,4,9,11,2024,Recreational,East Amyland Arena Field #2
West Pamelamouth Dolphins,Monicaview Commandos,40,4,14,16,2024,Recreational,East Amyland Arena Field #2
West Pamelamouth Dolphins,West Ashley Grizzlies,40,5,9,11,2024,Recreational,East Amyland Arena Field #2
West Pamelamouth Dolphins,Padillahaven Bobcats,40,5,14,16,2024,Recreational,East Amyland Arena Field #2
Danielberg Robbers,Port Kyle Pirates,40,6,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,West Bobby Sabres,40,6,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Leeland Sabres,40,7,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Lake Brandon Dolphins,40,7,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,New Lori Sox,41,1,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Whitneychester Westerners,41,1,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Joelside Hornets,41,2,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Port Carol Hawks,41,2,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Rodneyland Jacks,41,3,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Kaylaville Westerners,41,3,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,East Heidi Celtics,41,4,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,New Rebecca Sox,41,4,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Smithberg Grizzlies,41,5,9,11,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,Leemouth Bucaneers,41,5,14,16,2024,Competitive,East Amyland Arena Field #2
Danielberg Robbers,New Adam Hawks,41,6,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,West Bobby Sabres,41,6,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Leeland Sabres,41,7,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Lake Brandon Dolphins,41,7,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,New Lori Sox,42,1,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Whitneychester Westerners,42,1,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Joelside Hornets,42,2,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Port Carol Hawks,42,2,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Rodneyland Jacks,42,3,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Kaylaville Westerners,42,3,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,East Heidi Celtics,42,4,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,New Rebecca Sox,42,4,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Smithberg Grizzlies,42,5,9,11,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,Leemouth Bucaneers,42,5,14,16,2024,Competitive,East Amyland Arena Field #2
Port Kyle Pirates,New Adam Hawks,42,6,9,11,2024,Competitive,East Amyland Arena Field #2
West Bobby Sabres,Leeland Sabres,42,6,14,16,2024,Competitive,East Amyland Arena Field #2
West Bobby Sabres,Lake Brandon Dolphins,42,7,9,11,2024,Competitive,East Amyland Arena Field #2
West Bobby Sabres,New Lori Sox,42,7,14,16,2024,Competitive,East Amyland Arena Field #2
East Summer Vikings,East Reginaldchester Warriors,43,1,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Robertburgh Celtics,43,1,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,North Sabrinafort Grizzlies,43,2,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Perezhaven Bucaneers,43,2,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Port Erictown Sabres,43,3,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,North Kenneth Sabres,43,3,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,West Derek Americans,43,4,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Port Andrewland Vikings,43,4,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Curtisberg Commandos,43,5,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,North Tanyamouth Bulls,43,5,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Houstonville Hornets,43,6,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Colemanview Warriors,43,6,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,South Linda Bucaneers,43,7,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Lake Jamesside Bulls,43,7,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,North Michelle Eagles,44,1,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Tylerland Chiefs,44,1,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,South Jamesberg Sox,44,2,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Brownfort Wolves,44,2,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,North Nicolasborough Chiefs,44,3,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,South Anthonyhaven Mavericks,44,3,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Ryanville Bucaneers,44,4,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,West Heidiside Jacks,44,4,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,New Tracymouth Wolves,44,5,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,East Kathleenhaven Celtics,44,5,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Murphyfort Celtics,44,6,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,New Larry Dolphins,44,6,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Williamsbury Commandos,44,7,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Patrickview Bucaneers,44,7,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,New Nancy Grizzlies,45,1,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Gonzalezshire Bears,45,1,14,16,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,West Jennifer Celtics,45,2,9,11,2024,Junior,East Amyland Arena Field #2
East Summer Vikings,Lake Samantha Bobcats,45,2,14,16,2024,Junior,East Amyland Arena Field #2
Taylorland Commandos,Mendezville Wildcats,45,3,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Lake Sandra Robbers,45,3,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,New Tracy Bears,45,4,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Justinside Westerners,45,4,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,East Georgefurt Bears,45,5,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Brownton Sabres,45,5,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Coreybury Commandos,45,6,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Greenton Pirates,45,6,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Mccormickmouth Westerners,45,7,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Martinmouth Warriors,45,7,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Kevinside Celtics,46,1,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Catherineton Bobcats,46,1,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Hansenburgh Dolphins,46,2,9,11,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,New Alexander Hornets,46,2,14,16,2024,Recreational,East Amyland Arena Field #2
Taylorland Commandos,Pagechester Bobcats,46,3,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Lake Sandra Robbers,46,3,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,New Tracy Bears,46,4,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Justinside Westerners,46,4,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,East Georgefurt Bears,46,5,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Brownton Sabres,46,5,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Coreybury Commandos,46,6,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Greenton Pirates,46,6,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Mccormickmouth Westerners,46,7,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Martinmouth Warriors,46,7,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Kevinside Celtics,47,1,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Catherineton Bobcats,47,1,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Hansenburgh Dolphins,47,2,9,11,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,New Alexander Hornets,47,2,14,16,2024,Recreational,East Amyland Arena Field #2
Mendezville Wildcats,Pagechester Bobcats,47,3,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Sandra Robbers,New Tracy Bears,47,3,14,16,2024,Recreational,East Amyland Arena Field #2
Lake Sandra Robbers,Justinside Westerners,47,4,9,11,2024,Recreational,East Amyland Arena Field #2
Lake Sandra Robbers,East Georgefurt Bears,47,4,14,16,2024,Recreational,East Amyland Arena Field #2
Samanthashire Dolphins,New Brendanfurt Warriors,47,5,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Mccartychester Jacks,47,5,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,New Brandon Wolves,47,6,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Murphyhaven Pirates,47,6,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Lake Nancy Bobcats,47,7,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Williamsonburgh Americans,47,7,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,East Taylor Vikings,48,1,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Jacobborough Raptors,48,1,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,South Claire Bears,48,2,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Kempberg Chargers,48,2,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Carlosfort Bobcats,48,3,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Scottbury Hawks,48,3,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,East Erica Hawks,48,4,9,11,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Port Meghanshire Dolphins,48,4,14,16,2024,Competitive,East Amyland Arena Field #2
Samanthashire Dolphins,Smithfurt Bucaneers,48,5,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Mccartychester Jacks,48,5,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,New Brandon Wolves,48,6,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Murphyhaven Pirates,48,6,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Lake Nancy Bobcats,48,7,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Williamsonburgh Americans,48,7,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,East Taylor Vikings,49,1,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Jacobborough Raptors,49,1,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,South Claire Bears,49,2,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Kempberg Chargers,49,2,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Carlosfort Bobcats,49,3,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Scottbury Hawks,49,3,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,East Erica Hawks,49,4,9,11,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Port Meghanshire Dolphins,49,4,14,16,2024,Competitive,East Amyland Arena Field #2
New Brendanfurt Warriors,Smithfurt Bucaneers,49,5,9,11,2024,Competitive,East Amyland Arena Field #2
Mccartychester Jacks,New Brandon Wolves,49,5,14,16,2024,Competitive,East Amyland Arena Field #2
Mccartychester Jacks,Murphyhaven Pirates,49,6,9,11,2024,Competitive,East Amyland Arena Field #2
Mccartychester Jacks,Lake Nancy Bobcats,49,6,14,16,2024,Competitive,East Amyland Arena Field #2
Fisherburgh Westerners,Annaland Bulls,49,7,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,South Shellyshire Rappers,49,7,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Adamchester Jacks,50,1,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,West George Jacks,50,1,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Christopherland Hawks,50,2,9,11,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Nicholschester Mavericks,50,2,14,16,2024,Junior,East Amyland Arena Field #2
Fisherburgh Westerners,Port Beverly Sox,50,3,9,11,2024,Junior,East Amyland Arena Field #2
